1313, 45000, 1934
1313, 45000, 1786
1313, 45000, 1858
1313, 45000, 1915
1313, 45000, 1858
1313, 45000, 1850
1313, 45000, 1946
1313, 45000, 1821
1313, 45000, 1859
1313, 45000, 1884
1313, 45000, 1979
1313, 45000, 1915
1313, 45000, 1818
1313, 45000, 1888
1313, 45000, 1882
1313, 45000, 1921
1313, 45000, 1847
1313, 45000, 1872
1313, 45000, 1822
1313, 45000, 1881
1313, 45000, 1880
1313, 45000, 1898
1313, 45000, 1912
1313, 45000, 1860
1313, 45000, 1888
1313, 45000, 1882
1313, 45000, 1872
1313, 45000, 1878
1313, 45000, 1927
1313, 45000, 1776
1313, 45000, 1894
1313, 45000, 1904
1313, 45000, 1755
1313, 45000, 1902
1313, 45000, 1862
1313, 45000, 1890
1313, 45000, 1894
1313, 45000, 1861
1313, 45000, 1939
1313, 45000, 1863
1313, 45000, 1878
1313, 45000, 1880
1313, 45000, 1874
1313, 45000, 1815
1313, 45000, 1813
1313, 45000, 1900
1313, 45000, 1853
1313, 45000, 2033
1313, 45000, 1869
1313, 45000, 1840
1313, 45000, 1869
1313, 45000, 1854
1313, 45000, 1883
1313, 45000, 1818
1313, 45000, 1851
1313, 45000, 1930
1313, 45000, 1864
1313, 45000, 1882
1313, 45000, 1920
1313, 45000, 1831
1313, 45000, 1876
1313, 45000, 1809
1313, 45000, 1838
1313, 45000, 1793
1313, 45000, 1906
1313, 45000, 1831
1313, 45000, 1914
1313, 45000, 1848
1313, 45000, 1831
1313, 45000, 1875
1313, 45000, 1885
1313, 45000, 1846
1313, 45000, 1793
1313, 45000, 1860
1313, 45000, 1849
1313, 45000, 1867
1313, 45000, 1731
1313, 45000, 1888
1313, 45000, 1863
1313, 45000, 1808
1313, 45000, 1860
1313, 45000, 1894
1313, 45000, 1929
1313, 45000, 1874
1313, 45000, 1917
1313, 45000, 1851
1313, 45000, 1797
1313, 45000, 1820
1313, 45000, 1831
1313, 45000, 1822
1313, 45000, 1834
1313, 45000, 1855
1313, 45000, 1882
1313, 45000, 1898
1313, 45000, 1938
1313, 45000, 1926
1313, 45000, 1893
1313, 45000, 1859
1313, 45000, 1887
1313, 45000, 1798
