1313, 15000, 624
1313, 15000, 604
1313, 15000, 646
1313, 15000, 628
1313, 15000, 582
1313, 15000, 590
1313, 15000, 614
1313, 15000, 594
1313, 15000, 611
1313, 15000, 606
1313, 15000, 631
1313, 15000, 619
1313, 15000, 614
1313, 15000, 618
1313, 15000, 609
1313, 15000, 611
1313, 15000, 616
1313, 15000, 595
1313, 15000, 660
1313, 15000, 603
1313, 15000, 616
1313, 15000, 608
1313, 15000, 617
1313, 15000, 626
1313, 15000, 613
1313, 15000, 652
1313, 15000, 610
1313, 15000, 610
1313, 15000, 618
1313, 15000, 603
1313, 15000, 599
1313, 15000, 595
1313, 15000, 599
1313, 15000, 597
1313, 15000, 620
1313, 15000, 593
1313, 15000, 646
1313, 15000, 602
1313, 15000, 604
1313, 15000, 595
1313, 15000, 593
1313, 15000, 606
1313, 15000, 601
1313, 15000, 600
1313, 15000, 591
1313, 15000, 607
1313, 15000, 598
1313, 15000, 1564
1313, 15000, 600
1313, 15000, 610
1313, 15000, 606
1313, 15000, 568
1313, 15000, 594
1313, 15000, 610
1313, 15000, 596
1313, 15000, 624
1313, 15000, 624
1313, 15000, 603
1313, 15000, 598
1313, 15000, 595
1313, 15000, 599
1313, 15000, 615
1313, 15000, 592
1313, 15000, 605
1313, 15000, 610
1313, 15000, 625
1313, 15000, 599
1313, 15000, 596
1313, 15000, 585
1313, 15000, 597
1313, 15000, 622
1313, 15000, 604
1313, 15000, 612
1313, 15000, 616
1313, 15000, 593
1313, 15000, 597
1313, 15000, 572
1313, 15000, 590
1313, 15000, 638
1313, 15000, 663
1313, 15000, 587
1313, 15000, 604
1313, 15000, 610
1313, 15000, 638
1313, 15000, 602
1313, 15000, 628
1313, 15000, 596
1313, 15000, 594
1313, 15000, 603
1313, 15000, 611
1313, 15000, 602
1313, 15000, 591
1313, 15000, 603
1313, 15000, 605
1313, 15000, 605
1313, 15000, 586
1313, 15000, 602
1313, 15000, 603
1313, 15000, 598
1313, 15000, 649
