1313, 65000, 2644
1313, 65000, 2658
1313, 65000, 2689
1313, 65000, 2648
1313, 65000, 2786
1313, 65000, 2679
1313, 65000, 2675
1313, 65000, 2700
1313, 65000, 2732
1313, 65000, 2785
1313, 65000, 2801
1313, 65000, 2727
1313, 65000, 2644
1313, 65000, 2726
1313, 65000, 2692
1313, 65000, 2643
1313, 65000, 2742
1313, 65000, 2688
1313, 65000, 2689
1313, 65000, 2760
1313, 65000, 2797
1313, 65000, 2609
1313, 65000, 2733
1313, 65000, 2725
1313, 65000, 2764
1313, 65000, 2739
1313, 65000, 2764
1313, 65000, 2726
1313, 65000, 2689
1313, 65000, 2653
1313, 65000, 2740
1313, 65000, 2593
1313, 65000, 2670
1313, 65000, 2631
1313, 65000, 2639
1313, 65000, 2649
1313, 65000, 2668
1313, 65000, 2581
1313, 65000, 2709
1313, 65000, 2740
1313, 65000, 2696
1313, 65000, 2595
1313, 65000, 2676
1313, 65000, 2756
1313, 65000, 2656
1313, 65000, 2663
1313, 65000, 2626
1313, 65000, 2643
1313, 65000, 2704
1313, 65000, 2731
1313, 65000, 2703
1313, 65000, 2654
1313, 65000, 2683
1313, 65000, 2665
1313, 65000, 2640
1313, 65000, 2725
1313, 65000, 2672
1313, 65000, 2636
1313, 65000, 2667
1313, 65000, 2656
1313, 65000, 2721
1313, 65000, 2647
1313, 65000, 2754
1313, 65000, 2703
1313, 65000, 2649
1313, 65000, 2758
1313, 65000, 2721
1313, 65000, 2673
1313, 65000, 2722
1313, 65000, 2778
1313, 65000, 2596
1313, 65000, 2631
1313, 65000, 2718
1313, 65000, 2708
1313, 65000, 2657
1313, 65000, 2685
1313, 65000, 2751
1313, 65000, 2675
1313, 65000, 2571
1313, 65000, 2703
1313, 65000, 2737
1313, 65000, 2676
1313, 65000, 2730
1313, 65000, 2739
1313, 65000, 2612
1313, 65000, 2743
1313, 65000, 2775
1313, 65000, 2648
1313, 65000, 2698
1313, 65000, 2740
1313, 65000, 2674
1313, 65000, 2719
1313, 65000, 2616
1313, 65000, 2729
1313, 65000, 2609
1313, 65000, 2646
1313, 65000, 2582
1313, 65000, 2696
1313, 65000, 2632
1313, 65000, 2810
