1313, 85000, 3539
1313, 85000, 3536
1313, 85000, 3517
1313, 85000, 3608
1313, 85000, 3566
1313, 85000, 3497
1313, 85000, 3566
1313, 85000, 3526
1313, 85000, 3522
1313, 85000, 3433
1313, 85000, 3682
1313, 85000, 3655
1313, 85000, 3544
1313, 85000, 3582
1313, 85000, 3562
1313, 85000, 3585
1313, 85000, 3512
1313, 85000, 3515
1313, 85000, 3610
1313, 85000, 3533
1313, 85000, 3711
1313, 85000, 3557
1313, 85000, 3521
1313, 85000, 3720
1313, 85000, 3415
1313, 85000, 3564
1313, 85000, 3657
1313, 85000, 3612
1313, 85000, 3637
1313, 85000, 3498
1313, 85000, 3507
1313, 85000, 3589
1313, 85000, 3549
1313, 85000, 3616
1313, 85000, 3528
1313, 85000, 3607
1313, 85000, 3554
1313, 85000, 3551
1313, 85000, 3630
1313, 85000, 3607
1313, 85000, 3466
1313, 85000, 3613
1313, 85000, 3556
1313, 85000, 3422
1313, 85000, 3547
1313, 85000, 3532
1313, 85000, 3652
1313, 85000, 3498
1313, 85000, 3457
1313, 85000, 3529
1313, 85000, 3639
1313, 85000, 3483
1313, 85000, 3538
1313, 85000, 3637
1313, 85000, 3408
1313, 85000, 3603
1313, 85000, 3436
1313, 85000, 3460
1313, 85000, 3628
1313, 85000, 3478
1313, 85000, 3564
1313, 85000, 3587
1313, 85000, 3642
1313, 85000, 3514
1313, 85000, 3479
1313, 85000, 3567
1313, 85000, 3544
1313, 85000, 3605
1313, 85000, 3631
1313, 85000, 3602
1313, 85000, 3609
1313, 85000, 3588
1313, 85000, 3695
1313, 85000, 3543
1313, 85000, 3554
1313, 85000, 3512
1313, 85000, 3546
1313, 85000, 3685
1313, 85000, 3535
1313, 85000, 3610
1313, 85000, 3698
1313, 85000, 3513
1313, 85000, 3534
1313, 85000, 3537
1313, 85000, 3502
1313, 85000, 3600
1313, 85000, 3571
1313, 85000, 3473
1313, 85000, 3468
1313, 85000, 3576
1313, 85000, 3659
1313, 85000, 3492
1313, 85000, 3545
1313, 85000, 3505
1313, 85000, 3529
1313, 85000, 3619
1313, 85000, 3492
1313, 85000, 3441
1313, 85000, 3672
1313, 85000, 3695
