1313, 95000, 3825
1313, 95000, 3971
1313, 95000, 4027
1313, 95000, 3922
1313, 95000, 3903
1313, 95000, 3793
1313, 95000, 3859
1313, 95000, 3998
1313, 95000, 3891
1313, 95000, 3805
1313, 95000, 3993
1313, 95000, 3825
1313, 95000, 3891
1313, 95000, 3950
1313, 95000, 3883
1313, 95000, 3861
1313, 95000, 3889
1313, 95000, 3953
1313, 95000, 3929
1313, 95000, 3856
1313, 95000, 3885
1313, 95000, 3822
1313, 95000, 3907
1313, 95000, 3944
1313, 95000, 3871
1313, 95000, 3931
1313, 95000, 3892
1313, 95000, 3867
1313, 95000, 3789
1313, 95000, 3839
1313, 95000, 3917
1313, 95000, 3882
1313, 95000, 4060
1313, 95000, 3963
1313, 95000, 3814
1313, 95000, 3776
1313, 95000, 3881
1313, 95000, 3912
1313, 95000, 3971
1313, 95000, 3873
1313, 95000, 3961
1313, 95000, 3890
1313, 95000, 3907
1313, 95000, 4029
1313, 95000, 3924
1313, 95000, 3970
1313, 95000, 3970
1313, 95000, 3939
1313, 95000, 4010
1313, 95000, 3970
1313, 95000, 3817
1313, 95000, 3865
1313, 95000, 3908
1313, 95000, 3940
1313, 95000, 3832
1313, 95000, 3948
1313, 95000, 3928
1313, 95000, 3903
1313, 95000, 3874
1313, 95000, 3956
1313, 95000, 3938
1313, 95000, 3903
1313, 95000, 3976
1313, 95000, 3930
1313, 95000, 3961
1313, 95000, 3910
1313, 95000, 4025
1313, 95000, 3913
1313, 95000, 3991
1313, 95000, 3906
1313, 95000, 3868
1313, 95000, 3931
1313, 95000, 3935
1313, 95000, 3920
1313, 95000, 3882
1313, 95000, 3867
1313, 95000, 3899
1313, 95000, 3901
1313, 95000, 3872
1313, 95000, 3920
1313, 95000, 3908
1313, 95000, 3897
1313, 95000, 3877
1313, 95000, 4032
1313, 95000, 4002
1313, 95000, 3951
1313, 95000, 3901
1313, 95000, 3942
1313, 95000, 3951
1313, 95000, 3884
1313, 95000, 3971
1313, 95000, 3884
1313, 95000, 3994
1313, 95000, 3856
1313, 95000, 3977
1313, 95000, 3881
1313, 95000, 3958
1313, 95000, 3801
1313, 95000, 3870
1313, 95000, 3824
