1313, 25000, 1133
1313, 25000, 1041
1313, 25000, 1068
1313, 25000, 1025
1313, 25000, 1056
1313, 25000, 1003
1313, 25000, 1010
1313, 25000, 1055
1313, 25000, 1039
1313, 25000, 1074
1313, 25000, 1039
1313, 25000, 1069
1313, 25000, 1019
1313, 25000, 1078
1313, 25000, 1026
1313, 25000, 1028
1313, 25000, 1037
1313, 25000, 989
1313, 25000, 1077
1313, 25000, 970
1313, 25000, 1002
1313, 25000, 997
1313, 25000, 1033
1313, 25000, 1030
1313, 25000, 1012
1313, 25000, 991
1313, 25000, 1014
1313, 25000, 993
1313, 25000, 1043
1313, 25000, 981
1313, 25000, 1013
1313, 25000, 977
1313, 25000, 982
1313, 25000, 990
1313, 25000, 1011
1313, 25000, 991
1313, 25000, 1012
1313, 25000, 1033
1313, 25000, 1052
1313, 25000, 1034
1313, 25000, 1011
1313, 25000, 1007
1313, 25000, 971
1313, 25000, 1000
1313, 25000, 996
1313, 25000, 988
1313, 25000, 1005
1313, 25000, 1736
1313, 25000, 1011
1313, 25000, 1036
1313, 25000, 1081
1313, 25000, 1009
1313, 25000, 989
1313, 25000, 1009
1313, 25000, 1039
1313, 25000, 1000
1313, 25000, 1023
1313, 25000, 1018
1313, 25000, 998
1313, 25000, 1008
1313, 25000, 1079
1313, 25000, 1029
1313, 25000, 992
1313, 25000, 1071
1313, 25000, 1058
1313, 25000, 981
1313, 25000, 1082
1313, 25000, 1001
1313, 25000, 1049
1313, 25000, 1048
1313, 25000, 1004
1313, 25000, 1017
1313, 25000, 1028
1313, 25000, 1032
1313, 25000, 988
1313, 25000, 1011
1313, 25000, 1051
1313, 25000, 999
1313, 25000, 960
1313, 25000, 983
1313, 25000, 965
1313, 25000, 986
1313, 25000, 1009
1313, 25000, 1004
1313, 25000, 991
1313, 25000, 1053
1313, 25000, 982
1313, 25000, 1009
1313, 25000, 1007
1313, 25000, 1027
1313, 25000, 1006
1313, 25000, 1047
1313, 25000, 993
1313, 25000, 1038
1313, 25000, 999
1313, 25000, 1003
1313, 25000, 1009
1313, 25000, 1046
1313, 25000, 1039
1313, 25000, 1026
