1313, 100000, 4274
1313, 100000, 4335
1313, 100000, 4291
1313, 100000, 4346
1313, 100000, 4311
1313, 100000, 4360
1313, 100000, 4357
1313, 100000, 4259
1313, 100000, 4060
1313, 100000, 4074
1313, 100000, 4127
1313, 100000, 4216
1313, 100000, 4144
1313, 100000, 4008
1313, 100000, 4060
1313, 100000, 4037
1313, 100000, 4134
1313, 100000, 4127
1313, 100000, 4122
1313, 100000, 4196
1313, 100000, 4260
1313, 100000, 4194
1313, 100000, 4091
1313, 100000, 4100
1313, 100000, 4171
1313, 100000, 4104
1313, 100000, 4130
1313, 100000, 4061
1313, 100000, 4138
1313, 100000, 4174
1313, 100000, 4211
1313, 100000, 4179
1313, 100000, 4164
1313, 100000, 4042
1313, 100000, 4214
1313, 100000, 4047
1313, 100000, 4165
1313, 100000, 4240
1313, 100000, 4254
1313, 100000, 4088
1313, 100000, 4090
1313, 100000, 4249
1313, 100000, 4055
1313, 100000, 4229
1313, 100000, 4109
1313, 100000, 4185
1313, 100000, 4159
1313, 100000, 4221
1313, 100000, 4093
1313, 100000, 4139
1313, 100000, 4190
1313, 100000, 4082
1313, 100000, 4190
1313, 100000, 4173
1313, 100000, 4158
1313, 100000, 4138
1313, 100000, 4169
1313, 100000, 4246
1313, 100000, 4194
1313, 100000, 4140
1313, 100000, 4193
1313, 100000, 4102
1313, 100000, 4146
1313, 100000, 4239
1313, 100000, 4120
1313, 100000, 4123
1313, 100000, 4108
1313, 100000, 4180
1313, 100000, 4132
1313, 100000, 4089
1313, 100000, 4159
1313, 100000, 4253
1313, 100000, 4149
1313, 100000, 4100
1313, 100000, 4188
1313, 100000, 4218
1313, 100000, 4174
1313, 100000, 4219
1313, 100000, 3978
1313, 100000, 4085
1313, 100000, 4133
1313, 100000, 4112
1313, 100000, 4022
1313, 100000, 4166
1313, 100000, 4139
1313, 100000, 4107
1313, 100000, 4190
1313, 100000, 4167
1313, 100000, 4116
1313, 100000, 4159
1313, 100000, 4219
1313, 100000, 4051
1313, 100000, 4040
1313, 100000, 4176
1313, 100000, 4056
1313, 100000, 4224
1313, 100000, 4072
1313, 100000, 4172
1313, 100000, 4120
1313, 100000, 4143
